age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
12,55–59,2004,5.629053605065599,6.222994527775926,train,0.5939409227103267,10.551346005584985
12,55–59,2005,4.950018018065586,5.552628611507012,train,0.6026105934414252,12.17390706947202
12,55–59,2006,5.8393567567704805,5.5708573413331655,train,0.26849941543731504,4.598099184914531
12,55–59,2007,6.960777848606745,6.145687939720789,train,0.8150899088859562,11.709753228931202
12,55–59,2008,6.70045498440381,5.74776471851025,train,0.9526902658935601,14.218292162413926
12,55–59,2009,5.771718353724852,5.070482020759378,train,0.7012363329654736,12.149524456835662
12,55–59,2010,4.466277156462948,4.649388938266865,train,0.18311178180391696,4.09987502766021
12,55–59,2011,3.670013369334417,4.222650178618607,train,0.55263680928419,15.058168831259996
12,55–59,2012,4.240937772316168,3.928654779527804,train,0.31228299278836413,7.3635363109280485
12,55–59,2013,3.794224606422163,4.019877347061133,train,0.2256527406389699,5.947268916474439
12,55–59,2014,4.736504947068385,3.8384721801939707,train,0.8980327668744139,18.9598190418917
12,55–59,2015,4.253820972061447,3.9978064432527294,train,0.2560145288087172,6.01846035576457
12,55–59,2016,3.8896680364999456,4.28450109998619,train,0.39483306348624403,10.15081646508652
12,55–59,2017,3.0854844020310095,3.891452952762816,train,0.8059685507318064,26.121297200571824
12,55–59,2018,4.650268130232872,4.39553784377434,train,0.2547302864585319,5.477754815952425
12,55–59,2019,3.7650140164923984,4.332684652202601,test,0.5676706357102024,15.07751719445288
12,55–59,2020,3.378834977699689,4.186378642858519,test,0.8075436651588297,23.900062314040724
12,55–59,2021,4.204017873304137,3.968384414105719,test,0.23563345919841794,5.6049585491705445
12,55–59,2022,4.140904235454882,3.6270076845084636,test,0.5138965509464186,12.410249591052583
12,55–59,2023,4.816564735009296,3.5661931023607067,test,1.250371632648589,25.959822019212947
13,60–64,1979,25.13175693156031,30.050901843747535,train,4.919144912187225,19.573422286325677
13,60–64,1980,28.463134835994698,26.9254210380783,train,1.5377137979163962,5.4024751903707795
13,60–64,1981,28.224767320978714,28.16690358317226,train,0.057863737806453486,0.2050105042440684
13,60–64,1982,24.884864888819195,27.15322919656733,train,2.2683643077481364,9.115437507427721
13,60–64,1983,24.809586424194308,23.833735148404187,train,0.9758512757901201,3.9333637373272374
13,60–64,1984,22.5584118878031,22.884820411347754,train,0.32640852354465366,1.4469481502868404
13,60–64,1985,27.93727691147941,23.364459674591807,train,4.572817236887605,16.368156608021582
13,60–64,1986,20.709775013806517,21.17998329831246,train,0.47020828450594365,2.270465440558729
13,60–64,1987,19.01926853622234,20.607677655105228,train,1.5884091188828862,8.351578378830652
13,60–64,1988,17.860381658357205,19.392366744060183,train,1.5319850857029778,8.577560743144218
13,60–64,1989,14.546793966683838,15.60088784609163,train,1.0540938794077928,7.246228150491152
13,60–64,1990,12.919930025658982,13.811015829629959,train,0.8910858039709773,6.896986301019284
13,60–64,1991,13.928957298334424,13.857380704743823,train,0.07157659359060098,0.5138690000805721
13,60–64,1992,12.46288625783512,13.319424001720005,train,0.8565377438848856,6.872707703212814
13,60–64,1993,14.309017542855507,13.782278428619538,train,0.5267391142359692,3.6811689737494944
13,60–64,1994,12.258163937182164,12.21645837461977,train,0.041705562562395215,0.3402268298590094
13,60–64,1995,12.483422244313171,12.451752942912945,train,0.0316693014002265,0.2536908612111832
13,60–64,1996,13.71375129549987,11.697047015421296,train,2.0167042800785744,14.705708428155251
